date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:32:02	134160/134160	---M--	200	added ('OK')	application/font-sfnt	date:Sun,%2025%20Sep%202022%2004:23:29%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.ttf	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.ttf	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:02	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:43%20GMT	https://cruchebois.000webhostapp.com/assets/js/jquery.isotope-3.0.6.min.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/jquery.isotope-3.0.6.min.js	(from https://cruchebois.000webhostapp.com/)
22:32:02	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:43%20GMT	https://cruchebois.000webhostapp.com/assets/js/waypoints.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/waypoints.js	(from https://cruchebois.000webhostapp.com/)
22:32:02	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:43%20GMT	https://cruchebois.000webhostapp.com/assets/js/owl.carousel.min.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/owl.carousel.min.js	(from https://cruchebois.000webhostapp.com/)
22:32:04	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:45%20GMT	https://cruchebois.000webhostapp.com/assets/js/jquery.magnific-popup.min.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/jquery.magnific-popup.min.js	(from https://cruchebois.000webhostapp.com/)
22:32:04	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:45%20GMT	https://cruchebois.000webhostapp.com/assets/js/jquery.meanmenu.min.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/jquery.meanmenu.min.js	(from https://cruchebois.000webhostapp.com/)
22:32:04	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:45%20GMT	https://cruchebois.000webhostapp.com/assets/js/sticker.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/sticker.js	(from https://cruchebois.000webhostapp.com/)
22:32:04	749737/749737	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2025%20Sep%202022%2004:23:26%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.svg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.svg	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:06	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:47%20GMT	https://cruchebois.000webhostapp.com/assets/js/main.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/main.js	(from https://cruchebois.000webhostapp.com/)
22:32:06	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:47%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-1.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-1.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:06	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:47%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-3.jpeg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-3.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:06	40308/40308	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2025%20Sep%202022%2004:23:33%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.eot	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:08	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:49%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-22.jpeg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-22.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:08	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:49%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-23.jpeg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-23.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:08	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:49%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-5.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-5.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:08	40308/40308	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2025%20Sep%202022%2004:23:33%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.eot?	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400d41d.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:09	14872/14872	---M--	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2004:23:40%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.woff2	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.html	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:10	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:51%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-9.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-9.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:10	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:51%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-10.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-10.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:10	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:51%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-7.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-7.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:10	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:51%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-6.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-6.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:11	18164/18164	---M--	200	added ('OK')	application/font-woff	date:Sun,%2025%20Sep%202022%2004:23:39%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.woff	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.woff	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:12	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:53%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-14.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-14.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:12	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:53%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-15.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-15.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:12	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:53%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-12.jpeg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-12.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:12	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:53%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-11.jpeg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-11.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:14	40080/40080	---M--	200	added ('OK')	application/font-sfnt	date:Sun,%2025%20Sep%202022%2004:23:38%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.ttf	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.ttf	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:14	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:55%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-17.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-17.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:14	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:55%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-18.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-18.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:14	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:55%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-19.jpeg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-19.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:14	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:55%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-16.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-16.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:16	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:57%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-21.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-21.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:16	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:57%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.eot	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:16	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:57%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-20.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-20.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:16	139825/139825	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2025%20Sep%202022%2004:23:37%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.svg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.svg	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:18	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:59%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.woff	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.woff	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:18	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:59%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.ttf	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.ttf	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:18	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:31:59%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400.eot?	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-brands-400d41d.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:18	209012/209012	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2025%20Sep%202022%2004:23:47%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.eot	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:20	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:32:01%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.eot?	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400d41d.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:20	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:32:01%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.ttf	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.ttf	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:20	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:32:01%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.eot	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-regular-400.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:20	209012/209012	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2025%20Sep%202022%2004:23:47%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.eot?	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900d41d.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:22	79100/79100	---M--	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2004:25:38%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.woff2	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.html	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:22	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:32:03%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.eot?	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900d41d.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:23	7471/7471	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2027%20Oct%202023%2020:32:03%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.eot	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.eot	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:24	102224/102224	---M--	200	added ('OK')	application/font-woff	date:Sun,%2025%20Sep%202022%2004:25:36%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.woff	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.woff	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:25	208792/208792	---M--	200	added ('OK')	application/font-sfnt	date:Sun,%2025%20Sep%202022%2004:25:35%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.ttf	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.ttf	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:25	20600/20600	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2020:32:06%20GMT	https://cruchebois.000webhostapp.com/assets/css/owl.video.play.png	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/css/owl.video.play.png	(from https://cruchebois.000webhostapp.com/assets/css/owl.carousel.css)
22:32:26	15726/15726	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:21:00%20GMT	https://cruchebois.000webhostapp.com/assets/img/breadcrumb-bg.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/breadcrumb-bg.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:27	20600/20600	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2020:32:08%20GMT	https://cruchebois.000webhostapp.com/assets/img/hero-bg.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/hero-bg.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:28	159515/159515	---MCZ	200	added ('OK')	text/css	date:Sun,%2025%20Sep%202022%2004:07:30%20GMT	https://cruchebois.000webhostapp.com/assets/bootstrap/css/bootstrap.min.css	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/bootstrap/css/bootstrap.min.css	(from https://cruchebois.000webhostapp.com/)
22:32:31	337010/337010	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:21:00%20GMT	https://cruchebois.000webhostapp.com/assets/img/background2.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/background2.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:31	840739/840739	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:20:54%20GMT	https://cruchebois.000webhostapp.com/assets/img/background.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/background.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:31	794054/794054	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2025%20Sep%202022%2004:25:30%20GMT	https://cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.svg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/webfonts/fa-solid-900.svg	(from https://cruchebois.000webhostapp.com/assets/css/all.min.css)
22:32:34	157394/157394	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:12:51%20GMT	https://cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-3.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-3.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:34	20600/20600	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2020:32:15%20GMT	https://cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-4.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-4.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:34	231639/231639	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:12:44%20GMT	https://cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-1.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-1.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:35	20600/20600	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2020:32:16%20GMT	https://cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-5.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-5.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:36	20600/20600	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2020:32:17%20GMT	https://cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-6.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-6.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:40	421828/421828	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:20:45%20GMT	https://cruchebois.000webhostapp.com/assets/img/abt.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/abt.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:40	1531557/1531557	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:21:07%20GMT	https://cruchebois.000webhostapp.com/assets/img/feature-bg.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/feature-bg.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:42	75761/75761	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:16:18%20GMT	https://cruchebois.000webhostapp.com/assets/img/team/team-2.jfif	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/team/team-2.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:42	20600/20600	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2020:32:23%20GMT	https://cruchebois.000webhostapp.com/assets/img/team/team-4.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/team/team-4.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:45	20600/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2020:32:25%20GMT	https://cruchebois.000webhostapp.com/services.html	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/services.html	(from https://cruchebois.000webhostapp.com/)
22:32:45	97962/97962	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Sep%202022%2004:11:30%20GMT	https://cruchebois.000webhostapp.com/assets/img/avaters/avatar2.png	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/avaters/avatar2.png	(from https://cruchebois.000webhostapp.com/)
22:32:46	8308/8308	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2025%20Sep%202022%2004:21:51%20GMT	https://cruchebois.000webhostapp.com/assets/js/jquery.countdown.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/jquery.countdown.js	(from https://cruchebois.000webhostapp.com/)
22:32:47	1592/1592	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2025%20Sep%202022%2004:21:50%20GMT	https://cruchebois.000webhostapp.com/assets/js/form-validate.js	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/js/form-validate.js	(from https://cruchebois.000webhostapp.com/contact.html)
22:32:49	106117/106117	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:13:45%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-8.jpeg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-8.jpeg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:52	155693/155693	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:20:56%20GMT	https://cruchebois.000webhostapp.com/assets/img/background1.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/background1.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:54	280753/280753	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:13:51%20GMT	https://cruchebois.000webhostapp.com/assets/img/products/product-img-13.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/products/product-img-13.jpg	(from https://cruchebois.000webhostapp.com/shop.html)
22:32:54	7258494/7258494	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Sep%202022%2004:19:36%20GMT	https://cruchebois.000webhostapp.com/assets/img/team/team-3.png	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/team/team-3.png	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:54	231639/231639	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:16:16%20GMT	https://cruchebois.000webhostapp.com/assets/img/team/team-1.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/team/team-1.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
22:32:54	1531557/1531557	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Sep%202022%2004:12:50%20GMT	https://cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-2.jpg	/home/g0dzila/websites/cruchebois/cruchebois.000webhostapp.com/assets/img/latest-news/news-bg-2.jpg	(from https://cruchebois.000webhostapp.com/assets/css/main.css)
